14,17,238,118,0.49579832,106.0,7.0,8
13,18,234,118,0.50427353,103.0,7.0,8
14,17,238,120,0.5042017,108.0,7.0,8
12,18,216,124,0.5740741,93.0,7.0,8
14,17,238,115,0.48319328,108.0,7.0,8
13,17,221,116,0.5248869,102.0,7.0,8
12,18,216,115,0.5324074,97.0,8.0,8
12,18,216,127,0.587963,98.0,8.0,8
14,18,252,109,0.43253967,101.0,7.0,9
15,18,270,112,0.4148148,107.0,7.0,9
14,17,238,109,0.4579832,98.0,7.0,9
14,18,252,105,0.41666666,102.0,7.0,9
15,18,270,109,0.4037037,111.0,7.0,9
14,18,252,106,0.42063493,106.0,7.0,9
15,18,270,111,0.41111112,108.0,7.0,9
13,18,234,109,0.46581197,101.0,7.0,9
14,19,266,116,0.43609023,108.0,7.0,9
14,18,252,109,0.43253967,111.0,7.0,9
13,18,234,104,0.44444445,104.0,8.0,9
14,18,252,113,0.4484127,107.0,7.0,9
14,18,252,110,0.43650794,104.0,7.0,9
13,18,234,108,0.46153846,102.0,7.0,9
14,18,252,103,0.40873015,106.0,7.0,9
14,17,238,106,0.44537815,113.0,8.0,9
14,18,252,113,0.4484127,104.0,7.0,9
14,18,252,112,0.44444445,111.0,7.0,9
13,18,234,106,0.45299146,103.0,7.0,9
15,18,270,108,0.4,106.0,7.0,9
14,18,252,107,0.42460316,100.0,7.0,9
14,18,252,104,0.41269842,106.0,7.0,9
15,18,270,111,0.41111112,108.0,7.0,9
14,18,252,106,0.42063493,108.0,7.0,9
15,17,255,103,0.40392157,113.0,7.0,9
14,18,252,106,0.42063493,103.0,7.0,9
14,18,252,106,0.42063493,103.0,7.0,9
14,18,252,104,0.41269842,109.0,7.0,9
12,13,156,80,0.51282054,68.0,5.0,a
13,14,182,81,0.44505495,77.0,5.0,a
12,13,156,80,0.51282054,66.0,5.0,a
13,13,169,91,0.53846157,75.0,5.0,a
11,13,143,81,0.56643355,61.0,5.0,a
12,13,156,82,0.525641,75.0,6.0,a
12,14,168,83,0.4940476,80.0,6.0,a
12,13,156,80,0.51282054,67.0,5.0,a
12,13,156,86,0.55128205,73.0,6.0,a
11,14,154,77,0.5,74.0,6.0,a
12,13,156,83,0.53205127,72.0,6.0,a
12,12,144,83,0.5763889,69.0,5.0,a
12,13,156,87,0.5576923,79.0,6.0,a
12,14,168,83,0.4940476,70.0,5.0,a
12,13,156,83,0.53205127,71.0,5.0,a
12,13,156,86,0.55128205,73.0,6.0,a
12,14,168,84,0.5,74.0,6.0,a
12,13,156,81,0.5192308,66.0,5.0,a
12,13,156,89,0.57051283,70.0,5.0,a
13,15,195,85,0.43589744,84.0,6.0,a
12,13,156,82,0.525641,68.0,5.0,a
12,13,156,85,0.5448718,68.0,5.0,a
11,13,143,79,0.55244756,68.0,6.0,a
12,14,168,84,0.5,75.0,6.0,a
13,13,169,93,0.5502958,75.0,5.0,a
12,13,156,80,0.51282054,67.0,5.0,a
12,14,168,87,0.51785713,76.0,6.0,a
12,14,168,86,0.5119048,76.0,6.0,a
12,14,168,84,0.5,74.0,6.0,a
12,14,168,84,0.5,84.0,7.0,a
13,13,169,93,0.5502958,75.0,5.0,a
15,18,270,109,0.4037037,135.0,9.0,b
13,19,247,104,0.42105263,128.0,9.0,b
14,18,252,109,0.43253967,128.0,9.0,b
13,20,260,111,0.42692307,136.0,10.0,b
14,19,266,110,0.41353384,135.0,9.0,b
13,20,260,108,0.41538462,137.0,10.0,b
14,19,266,108,0.40601504,137.0,9.0,b
14,18,252,104,0.41269842,131.0,9.0,b
15,17,255,106,0.41568628,129.0,8.0,b
15,17,255,105,0.4117647,130.0,8.0,b
15,17,255,109,0.42745098,126.0,8.0,b
14,19,266,106,0.39849624,140.0,10.0,b
13,19,247,109,0.44129553,131.0,10.0,b
14,19,266,105,0.39473686,139.0,9.0,b
14,18,252,109,0.43253967,128.0,9.0,b
13,19,247,109,0.44129553,129.0,9.0,b
14,18,252,108,0.42857143,130.0,9.0,b
14,17,238,106,0.44537815,118.0,8.0,b
14,20,280,115,0.4107143,147.0,10.0,b
15,17,255,107,0.41960785,130.0,8.0,b
13,20,260,110,0.42307693,136.0,10.0,b
14,18,252,111,0.44047618,141.0,10.0,b
13,20,260,104,0.4,130.0,10.0,b
14,18,252,105,0.41666666,130.0,9.0,b
13,19,247,107,0.4331984,130.0,10.0,b
13,19,247,106,0.4291498,132.0,10.0,b
13,18,234,106,0.45299146,122.0,9.0,b
14,19,266,106,0.39849624,143.0,10.0,b
15,17,255,110,0.43137255,130.0,8.0,b
8,13,104,48,0.46153846,40.0,5.0,c
8,13,104,46,0.44230768,38.0,4.0,c
11,13,143,58,0.4055944,63.0,5.0,c
15,16,240,74,0.30833334,101.0,6.0,c
11,13,143,50,0.34965035,68.0,6.0,c
10,13,130,53,0.4076923,56.0,5.0,c
11,13,143,60,0.41958043,55.0,5.0,c
10,13,130,53,0.4076923,54.0,5.0,c
11,13,143,51,0.35664335,53.0,4.0,c
10,13,130,50,0.3846154,55.0,5.0,c
9,11,99,39,0.3939394,37.0,4.0,c
9,13,117,49,0.41880342,52.0,5.0,c
11,13,143,50,0.34965035,68.0,6.0,c
11,13,143,53,0.37062937,55.0,5.0,c
10,13,130,50,0.3846154,52.0,5.0,c
11,13,143,50,0.34965035,68.0,6.0,c
8,12,96,50,0.5208333,38.0,4.0,c
9,13,117,51,0.43589744,50.0,5.0,c
10,13,130,49,0.37692308,59.0,5.0,c
11,13,143,50,0.34965035,64.0,5.0,c
10,13,130,52,0.4,54.0,5.0,c
10,13,130,52,0.4,52.0,5.0,c
9,12,108,50,0.46296296,43.0,4.0,c
9,12,108,41,0.37962964,40.0,4.0,c
11,13,143,48,0.33566433,50.0,4.0,c
14,20,280,108,0.3857143,144.0,10.0,d
14,19,266,107,0.40225562,146.0,10.0,d
14,18,252,107,0.42460316,123.0,8.0,d
14,19,266,109,0.40977442,143.0,10.0,d
16,18,288,105,0.36458334,134.0,8.0,d
13,19,247,111,0.4493927,129.0,9.0,d
13,19,247,111,0.4493927,134.0,10.0,d
